region,address,name,type1,type2,lon,lat
용인시 기흥구,경기 용인시 기흥구 동백중앙로 199,에스빅글로벌,미분류,미분류,127.152028455808,37.2712485145975
용인시 기흥구,경기 용인시 기흥구 어정로 134-24,나이스파크 동백스포랜드 주차장,미분류,미분류,127.146679200101,37.2749684488971
용인시 기흥구,경기 용인시 기흥구 민속촌로 6,기흥농협 본점 주차장,미분류,미분류,127.10552552038,37.2545487295823
용인시 기흥구,경기 용인시 기흥구 죽전로 50,나이스파크 센타프라자 주차장,미분류,미분류,127.114264998744,37.3202902707216
용인시 기흥구,경기 용인시 기흥구 구성로 93,나이스파크 구성 언남프라자 주차장,실내,지하,127.119909061301,37.2945231937636
용인시 기흥구,경기 용인시 기흥구 동백중앙로 213,나이스파크 동백삼성타워 주차장,실내,지상,127.1511946328049,37.27200645617988
용인시 기흥구,경기 용인시 기흥구 이현로30번길 131-1,GC녹십자 주차장1,실외,야외시설,127.100565549678,37.318786267297
용인시 기흥구,경기 용인시 기흥구 강남동로 6,그랜드프라자 주차장,실내,지상,127.127729717329,37.2714096776148
용인시 기흥구,경기 용인시 기흥구 중부대로 411,강남병원 제2주차장,미분류,미분류,127.11157774143,37.2737858272963
용인시 기흥구,경기 용인시 기흥구 신갈동,기흥고가주차장,실외,노외,127.107034404588,37.272546586554
용인시 기흥구,경기 용인시 기흥구 용구대로2469번길 10,나이스파크 죽전일성트루엘 상가 주차장,골목길,상가,127.106093679971,37.3075996050093
용인시 기흥구,경기 용인시 기흥구 신갈동 34-3,노상 민영 주차장,실외,노상,127.108247288012,37.2767538817076
용인시 기흥구,경기 용인시 기흥구 동백5로 21-11,훼미리프라자1 관리단,실내,지하,127.152601761409,37.2773880023846
용인시 기흥구,경기 용인시 기흥구 동백8로 9,오렌지 카운티,실외,건물주변,127.151565178041,37.2860935473459
용인시 기흥구,경기 용인시 기흥구 상갈동 144-2,뮤지엄파크 민영 주차장,실외,야외시설,127.111839208803,37.2695169009911
용인시 기흥구,경기 용인시 기흥구 사은로 130-10,카카오 T 민속프라자 주차장,실외,야외시설,127.119866375387,37.2548070150397
용인시 기흥구,경기 용인시 기흥구 흥덕2로105번길 6,흥덕유프라자 주차관리,실내,지하,127.073350318663,37.2772833381779
용인시 기흥구,경기 용인시 기흥구 한보라1로10번길 15,나이스파크 메가프라자 주차장,미분류,미분류,127.108175039592,37.2533641698598
용인시 기흥구,경기 용인시 기흥구 동백중앙로 193,나이스파크 동창프라자 주차장,미분류,미분류,127.15263020209,37.2710341938017
용인시 기흥구,경기 용인시 기흥구 강남서로 9,나이스파크 아카데미프라자 주차장,실내,지하,127.126669943744,37.2721100236309
용인시 기흥구,경기 용인시 기흥구 구성로 130,카카오 T 한국마트 주차장,실외,건물주변,127.123110023076,37.2921036864283
용인시 기흥구,경기 용인시 기흥구 마북로240번길 17-3,현대기술연구소 주차장9,실외,건물주변,127.135787709202,37.3115608429002
용인시 기흥구,경기 용인시 기흥구 마북로 159,더기프트짐 주차장,미분류,미분류,127.123545083429,37.3041497294187
용인시 기흥구,경기 용인시 기흥구 덕영대로2077번길 4,나이스파크 용인 이레프라자 주차장,실외,건물주변,127.097755233892,37.2689928882576
용인시 기흥구,경기 용인시 기흥구 중부대로 184,힉스유타워 주차장,미분류,미분류,127.090689370086,37.2691613298833
용인시 기흥구,경기 용인시 기흥구 구갈동 391-1,JJ플라자 주차장,실외,야외시설,127.110913203267,37.2794042546741
용인시 기흥구,경기 용인시 기흥구 흥덕4로 26,NIS빌딩 주차장,미분류,미분류,127.091075431696,37.2739583544901
용인시 기흥구,경기 용인시 기흥구 보라동 522,해동빌딩주차장,실외,건물주변,127.115567261549,37.2557603577578
용인시 기흥구,경기 용인시 기흥구 용구대로2152번길 39,한국프라자,미분류,미분류,127.109843406507,37.280219881825
용인시 기흥구,경기 용인시 기흥구 신갈동 83,주차장,미분류,미분류,127.108547732372,37.2727161360196
용인시 기흥구,경기 용인시 기흥구 동탄기흥로681번길 51,아마노 용인케이비 주차장,미분류,미분류,127.093769605741,37.2181952874803
용인시 기흥구,경기 용인시 기흥구 기흥단지로155번길 33,IBK기업은행기흥연수원 주차장,실외,건물주변,127.113096741384,37.2279536990549
용인시 기흥구,경기 용인시 기흥구 관곡로 43,신갈청소년의집주차장,실외,건물주변,127.110815751722,37.2831537497814
용인시 기흥구,경기 용인시 기흥구 동백중앙로 191,넥스트솔루션,미분류,미분류,127.152959359314,37.2708923056488
용인시 기흥구,경기 용인시 기흥구 보라동 571,테마프라자지하주차장,실내,지하,127.109080067609,37.2540679554292
용인시 기흥구,경기 용인시 기흥구 어정로 155,어정초등학교 급식실 주차장,실외,야외시설,127.148258825198,37.2766775552746
용인시 기흥구,경기 용인시 기흥구 구성로 134,나이스파크 용인한국마트 주차장,미분류,미분류,127.123586131249,37.2920109240562
용인시 기흥구,경기 용인시 기흥구 중부대로 660,나이스파크 용인 태령골프존 주차장,실외,건물주변,127.134957602469,37.2670676528687
용인시 기흥구,경기 용인시 기흥구 구성로 110,용구프라자 주차장,미분류,미분류,127.12097267087066,37.29316605065461
용인시 기흥구,경기 용인시 기흥구 구성로 118,나이스파크 구성상가 롯데슈퍼 주차장,골목길,상가,127.121498314723,37.29259254267
용인시 기흥구,경기 용인시 기흥구 한보라1로10번길 6-7,애니타워지하주차장,실내,지하,127.108707884519,37.2539259328886
용인시 기흥구,경기 용인시 기흥구 마북로240번길 17-1,현대 기술연구소 주차장,실외,건물주변,127.133303123074,37.309952618218
용인시 기흥구,경기 용인시 기흥구 덕영대로 1771,하나은행 열린교육원 주차장3,실외,야외시설,127.086732330165,37.2504083737353
용인시 기흥구,경기 용인시 기흥구 이현로30번길 107,녹십자 주차장4,실내,지하,127.100044884365,37.3175000327417
용인시 기흥구,경기 용인시 기흥구 공세동 444,르노코리아중앙연구소 주차장3,실외,야외시설,127.113523027546,37.2405118033107
용인시 기흥구,경기 용인시 기흥구 하갈동 456-3,하나은행 열린교육원 주차장1,실외,건물주변,127.08894098,37.24992017
용인시 수지구,경기 용인시 수지구 포은대로 435,수지구청 공영주차장,실내,지하,127.096869750089,37.32238176979782
용인시 수지구,경기 용인시 수지구 포은대로 536,신세계백화점 사우스시티 주차빌딩,실내,지상,127.10689513130954,37.32472933827495
용인시 수지구,경기 용인시 수지구 성복1로 94,세계로마트 수지성복점 주차장,실내,지상,127.069533947346,37.3163190142163
용인시 수지구,경기 용인시 수지구 포은대로 536,신세계 사우스시티 주차장,실내,지하,127.1084000326424,37.32458830915554
용인시 수지구,경기 용인시 수지구 동천동 115-3,산으로간고등어 주차장,실외,건물주변,127.090379644014,37.3476484812844
용인시 수지구,경기 용인시 수지구 풍덕천동 860,제네시스 수지전시관 주차장,실외,건물주변,127.102287492495,37.3280329912191
용인시 수지구,경기 용인시 수지구 풍덕천로171번길 9-1,풍덕천공영주차장,실내,지상,127.0990853038521,37.32731849457316
용인시 수지구,경기 용인시 수지구 이종무로 157,고기리막국수 제1주차장,실외,건물주변,127.040039294285,37.3598299317118
용인시 수지구,경기 용인시 수지구 성복동 361-3,성복동임시공영주차장,실외,노외,127.059464539029,37.3229276368549
용인시 수지구,경기 용인시 수지구 풍덕천로140번길 15,미가훠궈양고기 주차장,미분류,미분류,127.098210524163,37.3227185519129
용인시 수지구,경기 용인시 수지구 성복2로 38,롯데몰 수지점 주차장,미분류,미분류,127.0812361053797,37.31315433566567
용인시 수지구,경기 용인시 수지구 풍덕천동 1237,풍덕천제2공영주차장,실내,지상,127.099275675461,37.3274247468871
용인시 수지구,경기 용인시 수지구 호수로96번길 7,카카오 AI 캠퍼스 주차장,실내,지하,127.07187957091354,37.35208224684919
용인시 수지구,경기 용인시 수지구 고기로 487,스타벅스 용인고기동유원지점 제1주차장,실외,노외,127.055349983325,37.3595420971001
용인시 수지구,경기 용인시 수지구 수지로342번길 21,소나무마트 주차장,실외,건물주변,127.097383289277,37.326904531774
용인시 수지구,경기 용인시 수지구 문정로7번길 7,용인시평생학습관 공영주차장,실외,야외시설,127.09625413379472,37.320923499687154
용인시 수지구,경기 용인시 수지구 상현동 857,만현마을10단지아이파크아파트 상가동 주차장,골목길,상가,127.085095301061,37.3107490147914
용인시 수지구,경기 용인시 수지구 동천동 325-697,동천역 공영주차장,실외,건물주변,127.10397347627,37.3377363492372
용인시 수지구,경기 용인시 수지구 광교중앙로 338,광교우미뉴브 지식산업센터 주차장,미분류,미분류,127.07161048228043,37.300468566512286
용인시 수지구,경기 용인시 수지구 수지로 119,데이파크 주차장,실내,지하,127.07901135962014,37.31301077541935
용인시 수지구,경기 용인시 수지구 수지로 454-9,카카오T 동천동898 주차장,실외,야외시설,127.100140183112,37.3383065842706
용인시 수지구,경기 용인시 수지구 성복2로76번길 26-3,드림타워 주차장,실내,지상,127.080656227801,37.3152298142431
용인시 수지구,경기 용인시 수지구 성복1로 279-14,타임투비 주차장,실외,건물주변,127.055250369478,37.3237285354628
용인시 수지구,경기 용인시 수지구 신봉1로 73,엘마트 용인점 주차장,실외,건물주변,127.076680642854,37.3229218774633
용인시 수지구,경기 용인시 수지구 풍덕천동 789,수지노상공영주차장,실외,노상,127.099276473694,37.3252013589122
용인시 수지구,경기 용인시 수지구 광교중앙로 301,드림타워1 주차장,실내,지하,127.068502126727,37.296893290691
용인시 수지구,경기 용인시 수지구 포은대로 499,아르피아 유료주차장,실외,건물주변,127.1045840133954,37.32523057553365
용인시 수지구,경기 용인시 수지구 상현동 1199,상현2동행정복지센터주차장,실내,지하,127.086529403345,37.3103604398306
용인시 수지구,경기 용인시 수지구 풍덕천동 35,수지체육공원 공영주차장,실외,야외시설,127.097110055921,37.3279000364385
용인시 수지구,경기 용인시 수지구 풍덕천동 43-5,맥도날드 용인수지DT점 주차장,실외,건물주변,127.102331467086,37.3302574206167
용인시 수지구,경기 용인시 수지구 풍덕천로129번길 8,아마노 용인경방 주차장,실내,지상,127.09590149519,37.3239728813926
용인시 수지구,경기 용인시 수지구 풍덕천로172번길 19-15,황제주차장,실외,노외,127.101399546266,37.3248693301961
용인시 수지구,경기 용인시 수지구 풍덕천동 1080-17,수지노외공영주차장,실외,노외,127.0942639411,37.321617725977
용인시 수지구,경기 용인시 수지구 성복2로76번길 26-2,속초코다리냉면본점전용주차장,실외,건물주변,127.080129003064,37.3148607484142
용인시 수지구,경기 용인시 수지구 수지로112번길 10,두산기술원 주차장,실외,야외시설,127.080512992828,37.3120907080879
용인시 수지구,경기 용인시 수지구 동천동 765,동천동 공영주차장,실외,건물주변,127.103749778445,37.3386116263932
용인시 수지구,경기 용인시 수지구 동천로 624,주먹보리밥 고기동점 주차장,실외,건물주변,127.054363460388,37.3578695265435
용인시 수지구,경기 용인시 수지구 성복2로 51,아이파킹 데이파크 주차장,실내,지하,127.078796011526,37.3134470196589
용인시 수지구,경기 용인시 수지구 신봉동 663-1,카페랄로 용인점 주차장,실외,건물주변,127.04966605889,37.3334371104802
용인시 수지구,경기 용인시 수지구 성복동 646-42,성복동 주차장,미분류,미분류,127.06891123,37.3163401
용인시 수지구,경기 용인시 수지구 광교마을로 33,나이스파크 참다운정육식당주차장,실외,건물주변,127.068532359247,37.2992620989244
용인시 수지구,경기 용인시 수지구 상현로 71,상현1동 주차장,실외,노외,127.081299151274,37.3046548284926
용인시 수지구,경기 용인시 수지구 상현동 198-20,본누벨 주차장,실외,건물주변,127.075211848174,37.3048618569186
용인시 수지구,경기 용인시 수지구 고기로 157,일호점미역 주차장,실외,건물주변,127.087026368609,37.3491509386051
용인시 수지구,경기 용인시 수지구 성복1로 106,나이스파크 수지 벽산프라자 주차장,미분류,미분류,127.068235207129,37.3167880375859
용인시 수지구,경기 용인시 수지구 수지로 203,이마트수지점 주차장,실내,지상,127.083355255441,37.3198232159789
용인시 수지구,경기 용인시 수지구 신수로 767,분당수지U타워 주차장,미분류,미분류,127.10166167660552,37.33854405974146
용인시 수지구,경기 용인시 수지구 만현로 92,아이티프라자 상가관리단,실내,지하,127.084938445675,37.3084933864913
용인시 수지구,경기 용인시 수지구 포은대로 552,이마트 죽전점 주차장,실내,지상,127.11042593436326,37.32516824604414
용인시 수지구,경기 용인시 수지구 이종무로170번길 12,산골항아리바베큐 주차장,실외,건물주변,127.04032097019484,37.36096513055404
용인시 수지구,경기 용인시 수지구 법조로 230,상현도서관 주차장,미분류,미분류,127.074262367114,37.2996275266845
용인시 수지구,경기 용인시 수지구 성복2로 10,성복역롯데캐슬골드타운아파트 지하주차장,실내,지하,127.082831641329,37.3114764043363
용인시 수지구,경기 용인시 수지구 광교마을로 54,광교SB타운 주차장,실내,지상,127.070525530997,37.2981490487361
용인시 수지구,경기 용인시 수지구 신수로783번길 40,동천동 주차장,실외,노외,127.099220925035,37.3418168714005
용인시 수지구,경기 용인시 수지구 성복2로 110,나이스파크 하이웨이마트 수지성복점 주차장,실내,지하,127.074063054024,37.3157130239679
용인시 수지구,경기 용인시 수지구 동천로 33,케이엠파크제이식자재할인마트 주차장,미분류,미분류,127.099360966247,37.3406115361067
용인시 수지구,경기 용인시 수지구 광교중앙로295번길 9,광교더블유스퀘어 주차장,실내,지하,127.068117533118,37.2968962157688
용인시 수지구,경기 용인시 수지구 광교중앙로 302,블루스퀘어 주차장,실내,지하,127.069521766246,37.296841066732
용인시 수지구,경기 용인시 수지구 대지로15번길 50,죽전1동행정복지센터 공영주차장,실외,건물주변,127.11382087183384,37.331016587094354
용인시 수지구,경기 용인시 수지구 포은대로313번길 2-10,수지미래산부인과 노상 민영 주차장,실외,건물주변,127.086439775514,37.3158249185877
용인시 수지구,경기 용인시 수지구 고기동 755-45,스타벅스 용인고기동유원지점 제3주차장,실외,노외,127.052902511271,37.3615754841633
용인시 수지구,경기 용인시 수지구 수지로 166,평창백일홍 주차장,실외,건물주변,127.082957975226,37.3155742201187
용인시 수지구,경기 용인시 수지구 신봉1로301번길 3,어가 본점 주차장,실외,건물주변,127.056594792422,37.3321543541131
용인시 수지구,경기 용인시 수지구 수지로 501,그린도트 성복동집동천직영점 주차장,미분류,미분류,127.100768677045,37.3392736671577
용인시 수지구,경기 용인시 수지구 태봉로 2,수지선한목자교회 1주차장,실외,야외시설,127.059438049444,37.3332711401059
용인시 수지구,경기 용인시 수지구 고기동 369,산사랑 주차장,실외,건물주변,127.046190694369,37.3538522525742
용인시 수지구,경기 용인시 수지구 성복2로76번길 26-2,신봉샤르망3차주차장,실내,지상,127.080425887563,37.3150389517783
용인시 수지구,경기 용인시 수지구 성복동 745-3,굼터전용주차장,실외,건물주변,127.07965239044,37.3151972460112
용인시 수지구,경기 용인시 수지구 죽전로144번길 7-5,로데오타워 주차장,미분류,미분류,127.124165839734,37.3235861851341
용인시 수지구,경기 용인시 수지구 수풍로 65,수지메디파크 노상 민영 주차장,실외,노상,127.092362084461,37.3298051955777
용인시 수지구,경기 용인시 수지구 풍덕천동 784,노상공영주차장,실외,노상,127.097108773104,37.3251497265479
용인시 수지구,경기 용인시 수지구 수지로 98,상현골프클럽 민영주차장,미분류,미분류,127.078065732623,37.3105497763219
용인시 수지구,경기 용인시 수지구 포은대로313번길 7-18,신정빌딩,실내,지하,127.083959533747,37.3143635150055
용인시 수지구,경기 용인시 수지구 고기동 216-7,귀래정 주차장,실외,건물주변,127.054788623637,37.3589005565353
용인시 수지구,경기 용인시 수지구 성복동 162-1,웰스톤프라자주차장,실내,지하,127.074619986035,37.3158014259477
용인시 수지구,경기 용인시 수지구 성복2로 108-2,KM파크 웰스톤갤러리 주차장,실내,지하,127.07438111115104,37.31586554975301
용인시 수지구,경기 용인시 수지구 용구대로 2751,버거킹 죽전DT점 주차장,실외,건물주변,127.108503369367,37.3313279336479
용인시 수지구,경기 용인시 수지구 상현동 1221-1,광교우미뉴브 민영 주차장,미분류,미분류,127.07122135024,37.3014191243445
용인시 수지구,경기 용인시 수지구 신봉1로330번길 10,송정갈비 주차장,실외,건물주변,127.05403208758,37.3334998912583
용인시 수지구,경기 용인시 수지구 수지로 215,신봉동주차장,실내,지상,127.08359634026966,37.32052765398278
용인시 수지구,경기 용인시 수지구 고기로 114,곤드레밥집 주차장,실외,건물주변,127.091936815075,37.347119548622
용인시 수지구,경기 용인시 수지구 풍덕천로 51,풍덕천2동 주차장,미분류,미분류,127.088657222035,37.319372449832
용인시 수지구,경기 용인시 수지구 죽전동 1003-174,BB패션타운 공용주차장,실외,건물주변,127.10805907609,37.328767067631
용인시 수지구,경기 용인시 수지구 문정로7번길 15,용인시평생학습관 공영주차장,실내,지하,127.0955654250958,37.32052670226867
용인시 수지구,경기 용인시 수지구 용구대로 2701,테이스티에비뉴 주차장,실외,건물주변,127.10861527750971,37.32676410484103
용인시 수지구,경기 용인시 수지구 이종무로 131,고기리막국수 제2주차장,실외,건물주변,127.04280339731172,37.35929735755481
용인시 수지구,경기 용인시 수지구 죽전로 152,단국대학교 죽전캠퍼스 범정관 주차장,실외,건물주변,127.126635590358,37.3222527426077
용인시 수지구,경기 용인시 수지구 풍덕천동 782,수지로 노상공영주차장,실외,노상,127.096415433047,37.3262836121005
용인시 수지구,경기 용인시 수지구 고기동 400-14,뮤지엄그라운드 주차장,실외,건물주변,127.04375878793,37.3565580637706
용인시 수지구,경기 용인시 수지구 용구대로 2750,죽전효성해링턴플레이스 주차장,미분류,미분류,127.109900034776,37.3311581517223
용인시 수지구,경기 용인시 수지구 광교중앙로296번길 6,광교어드밴스힐 주차장,실내,지하,127.069979892738,37.2959832798017
용인시 수지구,경기 용인시 수지구 정평로 144,현성투,실내,지상,127.096131952813,37.3255322916387
용인시 수지구,경기 용인시 수지구 수지로 217,나이스파크 용인 부광주차타워 주차장,실내,지상,127.084084940643,37.3206077700595
용인시 수지구,경기 용인시 수지구 풍덕천로139번길 16-5,아미노 민영 주차장,미분류,미분류,127.096179766736,37.3253356475012
용인시 수지구,경기 용인시 수지구 광교중앙로296번길 4,골든풍산리치안 오피스텔 주차장,실내,지하,127.069637084353,37.2960411483663
용인시 수지구,경기 용인시 수지구 수지로 203,카카오T 이마트수지점 지상주차장,실내,지상,127.083357509831,37.3198214123241
용인시 수지구,경기 용인시 수지구 광교중앙로296번길 14,광교푸르지오시티3단지 주차장,미분류,미분류,127.070170440167,37.2971364943755
용인시 수지구,경기 용인시 수지구 신봉1로 68,라라필라테스 수지신봉점 주차장,미분류,미분류,127.077952122327,37.3228795991574
용인시 수지구,경기 용인시 수지구 광교중앙로 310,신명프라자 주차장,실내,지하,127.069746860611,37.2976701585867
용인시 수지구,경기 용인시 수지구 수지로 62,카카오T 롯데슈퍼프레시 수지1점 주차장,미분류,미분류,127.07604546708257,37.30838500357426
용인시 수지구,경기 용인시 수지구 광교중앙로 298,드림타워2 주차장,실내,지하,127.069452608186,37.2965728686283
용인시 수지구,경기 용인시 수지구 동천로 617,코울러 제2주차장,실외,야외시설,127.053559599779,37.3577702395903
용인시 수지구,경기 용인시 수지구 동천로 93,바로새움정형외과 주차장,실외,노외,127.094281445449,37.3385168330689
용인시 수지구,경기 용인시 수지구 광교중앙로296번길 10,광교리치안오피스텔 주차장,실내,지하,127.07002104598,37.296577939926
용인시 수지구,경기 용인시 수지구 광교중앙로 320,광교 스타지 민영 주차장,실내,지하,127.069966561536,37.2983941020762
용인시 수지구,경기 용인시 수지구 고기로 87,동천동 근린공원 지하 노상 민영 주차장,실내,지하,127.092856017827,37.3447949859112
용인시 수지구,경기 용인시 수지구 광교중앙로 313,광교프리미어타워 주차장,실내,지하,127.068980265213,37.2980526474688
용인시 수지구,경기 용인시 수지구 동천로448번길 31,살롱피아체레 주차장,실외,건물주변,127.060271158965,37.3478386675232
용인시 수지구,경기 용인시 수지구 수지로342번길 3,풍덕천1동 주차장,실외,노외,127.095028732286,37.3279574101003
용인시 수지구,경기 용인시 수지구 만현로 17-1,나이스파크 수지 서림빌딩 주차장,실내,지하,127.08945532703,37.3140647599074
용인시 수지구,경기 용인시 수지구 만현로 17-1,나이스파크 수지 서림빌딩 주차장,실내,지하,127.08945532703,37.3140647599074
용인시 수지구,경기 용인시 수지구 죽전로 152,단국대학교 죽전캠퍼스 주차장,실외,건물주변,127.127782697203,37.3220758080512
용인시 수지구,경기 용인시 수지구 현암로 133,삼성노외민영주차장,실내,지상,127.123922787351,37.3322255333618
용인시 수지구,경기 용인시 수지구 풍덕천로 119,나이스파크 수지로얄스포츠센터 주차장,실외,건물주변,127.09487360831676,37.32303663593463
용인시 수지구,경기 용인시 수지구 광교중앙로 294,엘리치안오피스텔 주차장,미분류,미분류,127.06937556236406,37.2961890720288
용인시 수지구,경기 용인시 수지구 진산로 106,건물과사람,미분류,미분류,127.098084774053,37.3201510724164
용인시 수지구,경기 용인시 수지구 신봉동 585-1,꽃담 주차장,실외,건물주변,127.054498366953,37.3324430377094
용인시 수지구,경기 용인시 수지구 문인로 57,나이스파크 용인 수정빌딩 주차장,실외,야외시설,127.096389086459,37.332951178909
용인시 수지구,경기 용인시 수지구 정든로6번길 2,그린피아 관리단,미분류,미분류,127.112873305853,37.3271891910586
용인시 수지구,경기 용인시 수지구 풍덕천로 122,하나로프라자 주차장,실내,지하,127.09580143059634,37.32247094077716
용인시 수지구,경기 용인시 수지구 광교중앙로 297,광교2차푸르지오시티 D동오피스텔 주차장,실내,지하,127.068492964244,37.296739218668
용인시 수지구,경기 용인시 수지구 죽전로168번길 18,현담빌딩 주차장,실외,건물주변,127.12489064109,37.3244138315708
용인시 수지구,경기 용인시 수지구 동천로 109,본플라자 주차장,미분류,미분류,127.092330771504,37.3379633366628
용인시 수지구,경기 용인시 수지구 죽전동 1190-5,아마노 신주프라자 주차장,실내,지하,127.127580638701,37.3312888981526
용인시 수지구,경기 용인시 수지구 신봉동 643-2,바다회관 주차장,실외,건물주변,127.051396953032,37.3331791267465
용인시 수지구,경기 용인시 수지구 법조로 223,썬스엠디,미분류,미분류,127.072704538133,37.2996393063392
용인시 수지구,경기 용인시 수지구 현암로 154,거풍프라자 주차장,실외,노상,127.126629583638,37.3314477805238
용인시 수지구,경기 용인시 수지구 고기동 425-4,대박수지경매장 주차장,실외,건물주변,127.043222930753,37.3584496083054
용인시 수지구,경기 용인시 수지구 죽전동 881-13,나이스파크 LG베스트샵 죽전본점 주차장,실외,건물주변,127.109305513281,37.3322563388884
용인시 수지구,경기 용인시 수지구 고기로45번길 40,나이스파크 한화 포레나 수지동천주차장,미분류,미분류,127.092876981329,37.3401906166844
용인시 수지구,경기 용인시 수지구 광교중앙로 311,희성빌딩 민영주차장,미분류,미분류,127.068912382883,37.2978220215867
용인시 수지구,경기 용인시 수지구 풍덕천동 85-10,새하늘새땅,미분류,미분류,127.101192886436,37.323215211188
용인시 수지구,경기 용인시 수지구 고기로 470,모소밤부 주차장,실외,건물주변,127.057495232821,37.3602732487121
용인시 수지구,경기 용인시 수지구 광교중앙로295번길 13,광교2차푸르지오시티B동오피스텔 주차장,미분류,미분류,127.068239832299,37.2974403716312
용인시 수지구,경기 용인시 수지구 풍덕천동 844,용인 둔전역 에피트 모델하우스 주차장,미분류,미분류,127.102442940999,37.3289228059891
용인시 수지구,경기 용인시 수지구 풍덕천동 산 24-61,동천도서관 노상 민영 주차장,실외,노상,127.090462385661,37.3300659802
용인시 수지구,경기 용인시 수지구 현암로 139,동산빌딩 주차장,실내,지상,127.124748321901,37.3319615647286
용인시 수지구,경기 용인시 수지구 광교중앙로 304,미주프라자 주차장,미분류,미분류,127.06959407663948,37.29710259527601
용인시 수지구,경기 용인시 수지구 동천로99번길 8,주식회사 에스피엠,실외,건물주변,127.092255706478,37.3375760421549
용인시 수지구,경기 용인시 수지구 동천로99번길 8,주식회사 에스피엠,실외,건물주변,127.092255706478,37.3375760421549
용인시 수지구,경기 용인시 수지구 광교마을로 35,삼중프라자 주차장,실내,지하,127.068805299891,37.2991303892286
용인시 수지구,경기 용인시 수지구 호수로 67,정훈사 주차장,실외,야외시설,127.071397897951,37.3547513844813
용인시 수지구,경기 용인시 수지구 광교중앙로 305,광교2차푸르지오시티C동오피스텔 주차장,실내,지하,127.068671595475,37.2972139616419
용인시 수지구,경기 용인시 수지구 광교중앙로295번길 21,광교푸르지오시티1단지 민영주차장,실내,지하,127.068451361058,37.2981241364486
용인시 수지구,경기 용인시 수지구 용구대로 2724,현암마을대우넷씨빌아파트 지하주차장,실내,지하,127.110682502553,37.3292012826923
용인시 수지구,경기 용인시 수지구 현암로 113,나이스파크 용인지성빌딩 주차장,실내,지하,127.121952256287,37.3319861044572
용인시 수지구,경기 용인시 수지구 현암로 162,중예빌딩 노상 민영 주차장,실내,지상,127.127233683006,37.3312981018647
용인시 수지구,경기 용인시 수지구 광교중앙로 308,에스타워 주차장,미분류,미분류,127.06969583011036,37.29737014336711
용인시 수지구,경기 용인시 수지구 현암로 128,센타프라자 주차장,미분류,미분류,127.123551494387,37.3315014925311
용인시 수지구,경기 용인시 수지구 현암로 148,엑스뻬제,미분류,미분류,127.12578907108,37.3315189575288
용인시 수지구,경기 용인시 수지구 포은대로 410,플러스클리닉센터,미분류,미분류,127.096261699643,37.3197789110081
용인시 수지구,경기 용인시 수지구 광교중앙로 316,시티하임 주차장,실내,지하,127.069887155309,37.2981458232689
용인시 수지구,경기 용인시 수지구 용구대로 2769,아마노 수지코디클럽빌딩 주차장,미분류,미분류,127.108438275562,37.3329068705401
용인시 수지구,경기 용인시 수지구 광교중앙로 314,광교 세현빌딩 민영 주차장,실내,지하,127.069811253556,37.2979057417457
용인시 수지구,경기 용인시 수지구 풍덕천로 161,에코라인,실외,건물주변,127.098505591896,37.3262889185527
용인시 수지구,경기 용인시 수지구 고기동 399-55,웹할인 봇 주차장,미분류,미분류,127.044693015842,37.3557449872013
용인시 수지구,경기 용인시 수지구 죽전동 산 46-2,단국대학교 죽전캠퍼스 주차장10,미분류,미분류,127.12522902,37.31972864
용인시 수지구,경기 용인시 수지구 수지로296번길 51-11,비즈마루 주차장,실내,지하,127.09518717740198,37.32207768509623
용인시 수지구,경기 용인시 수지구 고기로 91,나이스파크 수지 동천프라자 주차장,미분류,미분류,127.092867580286,37.345386322483
용인시 수지구,경기 용인시 수지구 문정로 15,평은프라자 주차장,미분류,미분류,127.09586985997622,37.32216183105896
용인시 수지구,경기 용인시 수지구 용구대로 2736,미래산업,미분류,미분류,127.109337514068,37.3298893896806
용인시 수지구,경기 용인시 수지구 광교중앙로296번길 22,광교푸르지오시티2단지오피스텔 주차장,실외,건물주변,127.070328842669,37.2976770224931
용인시 수지구,경기 용인시 수지구 광교중앙로 314,나이스파크 세현빌딩 주차장,미분류,미분류,127.069811365927,37.2979052911711
용인시 수지구,경기 용인시 수지구 광교중앙로 319,광교스타천 주차장,실내,지하,127.069106998254,37.2985030919215
용인시 수지구,경기 용인시 수지구 동천로99번길 8,주식회사 에스피엠,실내,지하,127.092255706478,37.3375760421549
용인시 수지구,경기 용인시 수지구 동천로99번길 8,주식회사 에스피엠,실내,지하,127.092255706478,37.3375760421549
용인시 수지구,경기 용인시 수지구 만현로 17-1,나이스파크 수지 서림빌딩 주차장,실외,건물주변,127.08945532703,37.3140647599074
용인시 수지구,경기 용인시 수지구 만현로 17-1,나이스파크 수지 서림빌딩 주차장,실외,건물주변,127.08945532703,37.3140647599074
용인시 처인구,경기 용인시 처인구 포곡읍 에버랜드로 199,에버랜드 정문유료주차장,실외,야외시설,127.2038199,37.29681961
용인시 처인구,경기 용인시 처인구 모현읍 새래로 158-33,아너스톤 주차장,실외,야외시설,127.2542186,37.29842595
용인시 처인구,경기 용인시 처인구 포곡읍 에버랜드로 199,에버랜드 스피드웨이주차장,실내,지상,127.20692459556564,37.29629522899604
용인시 처인구,경기 용인시 처인구 금령로71번길 12-29,용인중앙시장 제1공영주차장,실외,노상,127.20526256450935,37.23663123847177
